Bild1 	 Gen1 	 Stage 	 Bild2 	 Gen2 	 Wert
insitu10026.png	"CG6897"	5880	insitu14743.png	"noc"	-0.25618327811706526
insitu10026.png	"CG6897"	5880	insitu14744.png	"noc"	-0.2751259566714026
insitu10026.png	"CG6897"	5880	insitu14775.png	"CG11723"	0.21780855119543988
insitu10026.png	"CG6897"	5880	insitu14787.png	"CG1647"	0.7220590480268028
insitu10026.png	"CG6897"	5880	insitu14797.png	"CG1647"	0.7043421660960513
insitu10026.png	"CG6897"	5880	insitu14803.png	"CG9797"	0.5394941438982898
insitu10026.png	"CG6897"	5880	insitu14817.png	"Atu"	0.6963732198613254
insitu10026.png	"CG6897"	5880	insitu14818.png	"Atu"	0.576643556842749
insitu10026.png	"CG6897"	5880	insitu14835.png	"CG30426"	0.7665150401620496
insitu10026.png	"CG6897"	5880	insitu14836.png	"CG30426"	0.6380218714384838
insitu10026.png	"CG6897"	5880	insitu14860.png	"CG2199"	0.6445242795504837
insitu10026.png	"CG6897"	5880	insitu14874.png	"CG17383"	0.5956816161539468
insitu10026.png	"CG6897"	5880	insitu14875.png	"CG17383"	0.7498212742604516
insitu10026.png	"CG6897"	5880	insitu14889.png	"hb"	0.6191906834125774
insitu10026.png	"CG6897"	5880	insitu14932.png	"bcd"	-0.2839860328088604
insitu10026.png	"CG6897"	5880	insitu14933.png	"bcd"	-0.30796363884397343
insitu10026.png	"CG6897"	5880	insitu14934.png	"bcd"	-0.2237946935157348
insitu10026.png	"CG6897"	5880	insitu14944.png	"bcd"	-0.19253388256282494
insitu10026.png	"CG6897"	5880	insitu14945.png	"CG7986"	0.41073622829623435
insitu10026.png	"CG6897"	5880	insitu14946.png	"CG7986"	0.5610662739088964
insitu10026.png	"CG6897"	5880	insitu14948.png	"CG7986"	0.5343348024994337
insitu10026.png	"CG6897"	5880	insitu14978.png	"stck"	0.5304295190603682
insitu10026.png	"CG6897"	5880	insitu14979.png	"stck"	0.38330873449021924
insitu10026.png	"CG6897"	5880	insitu14987.png	"trx"	0.5741339036763322
insitu10026.png	"CG6897"	5880	insitu15007.png	"CG12391"	0.7520263546945425
insitu10026.png	"CG6897"	5880	insitu15016.png	"Trl"	0.5412718710740028
insitu10026.png	"CG6897"	5880	insitu15030.png	"CG32564"	-0.14025035462196977
insitu10026.png	"CG6897"	5880	insitu15045.png	"CG4136"	-0.19733601877448773
insitu10026.png	"CG6897"	5880	insitu15046.png	"CG4136"	-0.37072804506536033
insitu10026.png	"CG6897"	5880	insitu15086.png	"brk"	-0.20445261835910153
insitu10026.png	"CG6897"	5880	insitu15122.png	"CG11247"	0.3659870048816231
insitu10026.png	"CG6897"	5880	insitu15123.png	"CG11247"	0.4381490345407085
insitu10026.png	"CG6897"	5880	insitu15151.png	"Hsf"	0.513909067611817
insitu10026.png	"CG6897"	5880	insitu15152.png	"Hsf"	0.6386955983108819
insitu10026.png	"CG6897"	5880	insitu15153.png	"Hsf"	0.7500730366609124
insitu10026.png	"CG6897"	5880	insitu15154.png	"Hsf"	0.8173181508803554
insitu10026.png	"CG6897"	5880	insitu15155.png	"Hsf"	0.6830646013047679
insitu10026.png	"CG6897"	5880	insitu15189.png	"Plap"	0.6355959545899847
insitu10026.png	"CG6897"	5880	insitu15205.png	"CG13185"	0.650026621297145
insitu10026.png	"CG6897"	5880	insitu15227.png	"capu"	0.5358800211611877
insitu10026.png	"CG6897"	5880	insitu15253.png	"CG18314"	0.02592278542128529
insitu10026.png	"CG6897"	5880	insitu15272.png	"CG4678"	-0.3215838776008303
insitu10026.png	"CG6897"	5880	insitu15282.png	"bnl"	-0.3217300232261604
insitu10026.png	"CG6897"	5880	insitu15318.png	"CG9279"	-0.2765155927547237
insitu10026.png	"CG6897"	5880	insitu15333.png	"BEST:CK01510"	0.5977342456947733
insitu10026.png	"CG6897"	5880	insitu15354.png	"CG2467"	-0.29043874425435623
insitu10026.png	"CG6897"	5880	insitu15368.png	"for"	0.6556872258211577
insitu10026.png	"CG6897"	5880	insitu15387.png	"for"	0.6918223049187888
insitu10026.png	"CG6897"	5880	insitu15396.png	"for"	0.6966053419995984
insitu10026.png	"CG6897"	5880	insitu15415.png	"CG6024"	0.18328030783009056
insitu10026.png	"CG6897"	5880	insitu15443.png	"CG32434"	0.5274507047662838
insitu10026.png	"CG6897"	5880	insitu15451.png	"kkv"	-0.2181457451089371
insitu10026.png	"CG6897"	5880	insitu15477.png	"ninaC"	-0.07619608502611004
insitu10026.png	"CG6897"	5880	insitu15487.png	"CR33185"	-0.24688959087219023
insitu10026.png	"CG6897"	5880	insitu15527.png	"CG7816"	0.3461986168827626
insitu10026.png	"CG6897"	5880	insitu15528.png	"CG7816"	0.41384385413304925
insitu10026.png	"CG6897"	5880	insitu15536.png	"porin"	0.7140911472620721
insitu10026.png	"CG6897"	5880	insitu15542.png	"EG:25E8.1"	0.7542577977627697
insitu10026.png	"CG6897"	5880	insitu15571.png	"l(2)k05819"	0.702904560023526
insitu10026.png	"CG6897"	5880	insitu15572.png	"Hel89B"	0.5573200265793105
insitu10026.png	"CG6897"	5880	insitu15573.png	"Hel89B"	0.5327334803912677
insitu10026.png	"CG6897"	5880	insitu15574.png	"Hel89B"	0.5142874038836732
insitu10026.png	"CG6897"	5880	insitu15598.png	"CG31004"	-0.15879181320826244
insitu10026.png	"CG6897"	5880	insitu15610.png	"CG32922"	-0.19643751069793622
insitu10026.png	"CG6897"	5880	insitu15624.png	"Treh"	0.7174141826355764
insitu10026.png	"CG6897"	5880	insitu15625.png	"Treh"	0.6849779464576958
insitu10026.png	"CG6897"	5880	insitu15626.png	"Treh"	0.8126446323631601
insitu10026.png	"CG6897"	5880	insitu15647.png	"CG14889"	-0.21613035793681912
insitu10026.png	"CG6897"	5880	insitu15659.png	"mew"	-0.21038502869725248
insitu10026.png	"CG6897"	5880	insitu15697.png	"CTCF"	0.7073250755553371
insitu10026.png	"CG6897"	5880	insitu15698.png	"CTCF"	0.7309052077301212
insitu10026.png	"CG6897"	5880	insitu15706.png	"syt"	-0.2716914850329015
insitu10026.png	"CG6897"	5880	insitu15714.png	"CG31038"	-0.2216540994951498
insitu10026.png	"CG6897"	5880	insitu15733.png	"CG12950"	-0.3031511433087354
insitu10026.png	"CG6897"	5880	insitu15734.png	"CG12950"	-0.25115218116437543
insitu10026.png	"CG6897"	5880	insitu15743.png	"BEST:GH15083"	0.4544021245952398
insitu10026.png	"CG6897"	5880	insitu15760.png	"CG2225"	-0.2932539241468933
insitu10026.png	"CG6897"	5880	insitu15767.png	"E2f"	0.7415578563961505
insitu10026.png	"CG6897"	5880	insitu15801.png	"CG30015"	0.36526701689048796
insitu10026.png	"CG6897"	5880	insitu15802.png	"CG30015"	0.3542977017428769
insitu10026.png	"CG6897"	5880	insitu15837.png	"msps"	0.7342135881717599
insitu10026.png	"CG6897"	5880	insitu15855.png	"Pxn"	-0.22386398104077732
insitu10026.png	"CG6897"	5880	insitu15887.png	"CG8709"	0.5301599266725631
insitu10026.png	"CG6897"	5880	insitu15909.png	"CG11353"	-0.15599107205467405
insitu10026.png	"CG6897"	5880	insitu15920.png	"CG7766"	0.7550774532522034
insitu10026.png	"CG6897"	5880	insitu15921.png	"CG7766"	0.5671568383048377
insitu10026.png	"CG6897"	5880	insitu15931.png	"fus"	0.3924117809884428
insitu10026.png	"CG6897"	5880	insitu15956.png	"Hr46"	-0.18283677636304319
insitu10026.png	"CG6897"	5880	insitu15966.png	"CG30023"	-0.155558771992666
insitu10026.png	"CG6897"	5880	insitu16002.png	"CG9448"	0.5286570937432832
insitu10026.png	"CG6897"	5880	insitu16009.png	"CG5270"	0.5949307021152017
insitu10026.png	"CG6897"	5880	insitu16019.png	"CG1698"	-0.34196854154497147
insitu10026.png	"CG6897"	5880	insitu16044.png	"CG3257"	-0.24878551904832877
insitu10026.png	"CG6897"	5880	insitu16056.png	"CG4848"	0.5760616767697115
insitu10026.png	"CG6897"	5880	insitu16072.png	"CG31651"	0.49121378679817634
insitu10026.png	"CG6897"	5880	insitu16106.png	"Moca-cyp"	0.6618276111192415
insitu10026.png	"CG6897"	5880	insitu16114.png	"rg"	0.39993711426481465
insitu10026.png	"CG6897"	5880	insitu16135.png	"EG:132E8.4"	0.6575363433827439
insitu10026.png	"CG6897"	5880	insitu16136.png	"EG:132E8.4"	0.45085748225060407
insitu10026.png	"CG6897"	5880	insitu16143.png	"BcDNA:GH04922"	0.12250028974735779
insitu10026.png	"CG6897"	5880	insitu16168.png	"BcDNA:GH05582"	0.07794120459490259
insitu10026.png	"CG6897"	5880	insitu16169.png	"BcDNA:GH05582"	-0.1144900983265161
insitu10026.png	"CG6897"	5880	insitu16202.png	"mei-P26"	0.723899766912587
insitu10026.png	"CG6897"	5880	insitu16203.png	"mei-P26"	0.7200059207307645
insitu10026.png	"CG6897"	5880	insitu16214.png	"mei-P26"	0.3411183663374003
insitu10026.png	"CG6897"	5880	insitu16215.png	"mei-P26"	0.48019604289978396
insitu10026.png	"CG6897"	5880	insitu16217.png	"tup"	0.5592106644884789
insitu10026.png	"CG6897"	5880	insitu16263.png	"CG3436"	0.6548506334646058
insitu10026.png	"CG6897"	5880	insitu16268.png	"Gbeta76C"	-0.14946808143723073
insitu10026.png	"CG6897"	5880	insitu16279.png	"Nap1"	0.6413088952204073
insitu10026.png	"CG6897"	5880	insitu16308.png	"run"	0.09715292708005066
insitu10026.png	"CG6897"	5880	insitu16341.png	"CG9305"	0.7195137111546585
insitu10026.png	"CG6897"	5880	insitu16342.png	"CG9305"	0.5529023109246767
insitu10026.png	"CG6897"	5880	insitu16351.png	"HLHmbeta"	-0.24840337653257458
insitu10026.png	"CG6897"	5880	insitu16386.png	"zfh2"	-0.14780478810889325
insitu10026.png	"CG6897"	5880	insitu16390.png	"Oli"	-0.11946361473743869
insitu10026.png	"CG6897"	5880	insitu16425.png	"caup"	-0.20179482526812592
insitu10026.png	"CG6897"	5880	insitu16469.png	"Bub3"	0.6387902775953874
insitu10026.png	"CG6897"	5880	insitu16488.png	"Rga"	0.7323625945721648
insitu10026.png	"CG6897"	5880	insitu16489.png	"Rga"	0.664129376152102
insitu10026.png	"CG6897"	5880	insitu16507.png	"CG3891"	0.5924924438774222
insitu10026.png	"CG6897"	5880	insitu16524.png	"CG17754"	0.5113229794972152
insitu10026.png	"CG6897"	5880	insitu16525.png	"CG17754"	-0.1960549608448356
insitu10026.png	"CG6897"	5880	insitu16543.png	"jumu"	0.626002091758324
insitu10026.png	"CG6897"	5880	insitu16570.png	"osk"	0.5797221844340387
insitu10026.png	"CG6897"	5880	insitu16586.png	"Pph13"	0.20075625980553402
insitu10026.png	"CG6897"	5880	insitu16596.png	"Rel"	0.8000596053822462
insitu10026.png	"CG6897"	5880	insitu16607.png	"slp1"	-0.21819298237177512
insitu10026.png	"CG6897"	5880	insitu16608.png	"slp1"	-0.1525575913416753
insitu10026.png	"CG6897"	5880	insitu16669.png	"CG5684"	0.7625805000955952
insitu10026.png	"CG6897"	5880	insitu16670.png	"CG5684"	0.686666057791975
insitu10026.png	"CG6897"	5880	insitu16681.png	"Hr78"	0.7425206235925329
insitu10026.png	"CG6897"	5880	insitu16682.png	"Hr78"	0.6584299504193588
insitu10026.png	"CG6897"	5880	insitu16698.png	"Snr1"	0.7424091835717151
insitu10026.png	"CG6897"	5880	insitu16721.png	"CG6654"	0.6077900731190544
insitu10026.png	"CG6897"	5880	insitu16730.png	"CG8547"	-0.203091978522037
insitu10026.png	"CG6897"	5880	insitu16746.png	"CG1845"	0.4363679557024493
insitu10026.png	"CG6897"	5880	insitu16747.png	"CG1845"	0.19756465802103626
insitu10026.png	"CG6897"	5880	insitu16759.png	"CG1845"	0.4132154442658528
insitu10026.png	"CG6897"	5880	insitu16762.png	"E2f2"	0.7019899096727432
insitu10026.png	"CG6897"	5880	insitu16774.png	"bun"	0.6287642682179945
insitu10026.png	"CG6897"	5880	insitu16775.png	"bun"	0.6096011871354835
insitu10026.png	"CG6897"	5880	insitu16799.png	"Spn5"	0.6277626071911965
insitu10026.png	"CG6897"	5880	insitu16819.png	"toy"	-0.23394679494568177
insitu10026.png	"CG6897"	5880	insitu16847.png	"tim"	0.19592016968859371
insitu10026.png	"CG6897"	5880	insitu16883.png	"B-H1"	0.1857596425463402
insitu10026.png	"CG6897"	5880	insitu16931.png	"Sox21b"	0.43785442766776694
insitu10026.png	"CG6897"	5880	insitu16932.png	"Sox21b"	0.40203285909493514
insitu10026.png	"CG6897"	5880	insitu16935.png	"Ets65A"	0.09551520811080527
insitu10026.png	"CG6897"	5880	insitu16936.png	"Ets65A"	0.1095075859556747
insitu10026.png	"CG6897"	5880	insitu16949.png	"CG31670"	0.09452121355801926
insitu10026.png	"CG6897"	5880	insitu16975.png	"so"	0.10094790860197557
insitu10026.png	"CG6897"	5880	insitu16976.png	"so"	0.28421787452131686
insitu10026.png	"CG6897"	5880	insitu17008.png	"Trap80"	0.6557226569050957
insitu10026.png	"CG6897"	5880	insitu17017.png	"MTF-1"	0.7139225535002502
insitu10026.png	"CG6897"	5880	insitu17030.png	"CG5514"	0.7046777435424619
insitu10026.png	"CG6897"	5880	insitu17037.png	"CG9175"	0.6774537958941623
insitu10026.png	"CG6897"	5880	insitu17038.png	"CG9175"	0.6839334549969458
insitu10026.png	"CG6897"	5880	insitu17047.png	"CG3962"	0.49201252375988425
insitu10026.png	"CG6897"	5880	insitu17048.png	"CG3962"	0.22171506411634254
insitu10026.png	"CG6897"	5880	insitu17081.png	"p53"	0.7444726195572721
insitu10026.png	"CG6897"	5880	insitu17082.png	"CG10631"	0.6719225498628458
insitu10026.png	"CG6897"	5880	insitu17088.png	"CG8043"	0.6640455462494279
insitu10026.png	"CG6897"	5880	insitu17089.png	"CG8043"	0.7683886400538009
insitu10026.png	"CG6897"	5880	insitu17102.png	"CG14655"	-0.1620868953587627
insitu10026.png	"CG6897"	5880	insitu17132.png	"CG3328"	0.11590609823329152
insitu10026.png	"CG6897"	5880	insitu17135.png	"bic"	0.5997298847790516
insitu10026.png	"CG6897"	5880	insitu17147.png	"CG1841"	0.6911652744169003
insitu10026.png	"CG6897"	5880	insitu17148.png	"CG1841"	0.698284611589934
insitu10026.png	"CG6897"	5880	insitu17164.png	"CG1561"	-0.23042762025425095
insitu10026.png	"CG6897"	5880	insitu17171.png	"CG3838"	0.8310052885428185
insitu10026.png	"CG6897"	5880	insitu17201.png	"Mgat2"	-0.1215632391092271
insitu10026.png	"CG6897"	5880	insitu17219.png	"dsx"	0.393693269910557
insitu10026.png	"CG6897"	5880	insitu17231.png	"CG10413"	0.6183710488553585
insitu10026.png	"CG6897"	5880	insitu17244.png	"CG33144"	0.5728129562267988
insitu10026.png	"CG6897"	5880	insitu17245.png	"CG33144"	0.7143699762019579
insitu10026.png	"CG6897"	5880	insitu17246.png	"CG33144"	0.4371555448037475
insitu10026.png	"CG6897"	5880	insitu17256.png	"CG31547"	-0.125032754619023
insitu10026.png	"CG6897"	5880	insitu17295.png	"CG3624"	-0.1271924052333493
insitu10026.png	"CG6897"	5880	insitu17296.png	"CG3624"	0.34410361404965617
insitu10026.png	"CG6897"	5880	insitu17317.png	"CG9373"	0.7253850123337575
insitu10026.png	"CG6897"	5880	insitu17318.png	"CG9373"	0.6468397234046095
insitu10026.png	"CG6897"	5880	insitu17339.png	"mfas"	-0.19922340159253105
insitu10026.png	"CG6897"	5880	insitu17340.png	"mfas"	-0.07726762037165107
insitu10026.png	"CG6897"	5880	insitu17352.png	"pros"	0.1879600813561914
insitu10026.png	"CG6897"	5880	insitu17454.png	"endoA"	0.6051793506352885
insitu10026.png	"CG6897"	5880	insitu17461.png	"CG2765"	0.6384710369971196
insitu10026.png	"CG6897"	5880	insitu17472.png	"CG3168"	-0.16094022198095326
insitu10026.png	"CG6897"	5880	insitu17489.png	"CG3376"	0.529992971922125
insitu10026.png	"CG6897"	5880	insitu17490.png	"CG3376"	0.21924945548805513
insitu10026.png	"CG6897"	5880	insitu17502.png	"Pitslre"	0.6894694761810811
insitu10026.png	"CG6897"	5880	insitu17516.png	"CG5585"	0.6967951649122485
insitu10026.png	"CG6897"	5880	insitu17517.png	"CG5585"	0.6128659099445453
insitu10026.png	"CG6897"	5880	insitu17535.png	"HGTX"	0.5637983537337026
insitu10026.png	"CG6897"	5880	insitu17546.png	"Ptp4E"	0.7681235748481898
insitu10026.png	"CG6897"	5880	insitu17572.png	"CG31619"	-0.17479580447018533
insitu10026.png	"CG6897"	5880	insitu17573.png	"CG31619"	-0.3288444843681272
insitu10026.png	"CG6897"	5880	insitu17605.png	"CG14408"	0.6720606514296706
insitu10026.png	"CG6897"	5880	insitu17606.png	"CG14408"	0.711104264077374
insitu10026.png	"CG6897"	5880	insitu17614.png	"CG6045"	0.5382153729773438
insitu10026.png	"CG6897"	5880	insitu17615.png	"CG6045"	0.6328460282249717
insitu10026.png	"CG6897"	5880	insitu17628.png	"CG4233"	0.7963192311783736
insitu10026.png	"CG6897"	5880	insitu17644.png	"CG7565"	0.652915219375885
insitu10026.png	"CG6897"	5880	insitu17661.png	"CG11048"	-0.21019326445963543
insitu10026.png	"CG6897"	5880	insitu17669.png	"Uba1"	0.6885976022762503
insitu10026.png	"CG6897"	5880	insitu17684.png	"tkv"	0.37052906335794655
insitu10026.png	"CG6897"	5880	insitu17704.png	"tkv"	0.6728935984704336
insitu10026.png	"CG6897"	5880	insitu17727.png	"Ace"	-0.11529952783110348
insitu10026.png	"CG6897"	5880	insitu17815.png	"CG5077"	0.6806163889640117
insitu10026.png	"CG6897"	5880	insitu17825.png	"CG31534"	0.5997792836060702
insitu10026.png	"CG6897"	5880	insitu17852.png	"Ca-P60A"	0.7322997052080513
insitu10026.png	"CG6897"	5880	insitu17874.png	"CG15765"	0.36019836917760867
insitu10026.png	"CG6897"	5880	insitu17889.png	"CG11122"	0.6031968330131097
insitu10026.png	"CG6897"	5880	insitu17899.png	"CG10535"	0.6178889766995778
insitu10026.png	"CG6897"	5880	insitu17924.png	"CG3249"	0.7194357165371795
insitu10026.png	"CG6897"	5880	insitu17925.png	"CG3249"	0.8638634039618013
insitu10026.png	"CG6897"	5880	insitu17951.png	"CG8954"	0.634019975524789
insitu10026.png	"CG6897"	5880	insitu17961.png	"CG31122"	0.6176091375520188
insitu10026.png	"CG6897"	5880	insitu17962.png	"CG31122"	0.5782485818884058
insitu10026.png	"CG6897"	5880	insitu17975.png	"CG2938"	0.6984690964115746
insitu10026.png	"CG6897"	5880	insitu17976.png	"CG2938"	0.7753650290027486
insitu10026.png	"CG6897"	5880	insitu17977.png	"CG2938"	0.7463113881952735
insitu10026.png	"CG6897"	5880	insitu17978.png	"CG2938"	0.6326829283222164
insitu10026.png	"CG6897"	5880	insitu17986.png	"CG6791"	0.6864940103327631
insitu10026.png	"CG6897"	5880	insitu17996.png	"shg"	0.7451366601516693
insitu10026.png	"CG6897"	5880	insitu18030.png	"CG2469"	0.6760579909241952
insitu10026.png	"CG6897"	5880	insitu18032.png	"ebi"	0.8347925091567879
insitu10026.png	"CG6897"	5880	insitu18046.png	"Mvl"	0.7105036114105697
insitu10026.png	"CG6897"	5880	insitu18062.png	"CG4532"	0.647907913579343
insitu10026.png	"CG6897"	5880	insitu18077.png	"CG4058"	0.058518516447772
insitu10026.png	"CG6897"	5880	insitu18115.png	"vav"	0.6296826958350086
insitu10026.png	"CG6897"	5880	insitu18116.png	"vav"	0.629545645728669
insitu10026.png	"CG6897"	5880	insitu18128.png	"CG9351"	0.6052848634689022
insitu10026.png	"CG6897"	5880	insitu18136.png	"CG7839"	0.6770030776414254
insitu10026.png	"CG6897"	5880	insitu18156.png	"CG13620"	0.7184862752484286
insitu10026.png	"CG6897"	5880	insitu18182.png	"CG31666"	0.7207682998354719
insitu10026.png	"CG6897"	5880	insitu18183.png	"CG31666"	0.7963512769481839
insitu10026.png	"CG6897"	5880	insitu18192.png	"CG9799"	0.5753204959668176
insitu10026.png	"CG6897"	5880	insitu18209.png	"zfh1"	0.5821301275360403
insitu10026.png	"CG6897"	5880	insitu18210.png	"zfh1"	0.6489792574334713
insitu10026.png	"CG6897"	5880	insitu18237.png	"Pcl"	0.6732530967398648
insitu10026.png	"CG6897"	5880	insitu18246.png	"CG8064"	0.3635281566039566
insitu10026.png	"CG6897"	5880	insitu18288.png	"CG12075"	0.23588977456879118
insitu10026.png	"CG6897"	5880	insitu18301.png	"ap"	0.17435875833228587
insitu10026.png	"CG6897"	5880	insitu18326.png	"CG32813"	0.2056439256838215
insitu10026.png	"CG6897"	5880	insitu18342.png	"BcDNA:LD22118"	0.8102885046649702
insitu10026.png	"CG6897"	5880	insitu18343.png	"BcDNA:LD22118"	0.6889512871068902
insitu10026.png	"CG6897"	5880	insitu18344.png	"BcDNA:LD22118"	0.5015308996937212
insitu10026.png	"CG6897"	5880	insitu18345.png	"BcDNA:LD22118"	0.7961209631208982
insitu10026.png	"CG6897"	5880	insitu18371.png	"srp"	-0.12084237913674165
insitu10026.png	"CG6897"	5880	insitu18395.png	"Mio"	0.7139711011404477
insitu10026.png	"CG6897"	5880	insitu18415.png	"dpld"	0.765636999814021
insitu10026.png	"CG6897"	5880	insitu18438.png	"lid"	0.6790199260241031
insitu10026.png	"CG6897"	5880	insitu18448.png	"CG7337"	0.7202713612543
insitu10026.png	"CG6897"	5880	insitu18478.png	"CG1716"	0.715365949782492
insitu10026.png	"CG6897"	5880	insitu18485.png	"jing"	0.5903274924166813
insitu10026.png	"CG6897"	5880	insitu18508.png	"CG12238"	0.7223135255393478
insitu10026.png	"CG6897"	5880	insitu18523.png	"lolal"	0.7264918562623377
insitu10026.png	"CG6897"	5880	insitu18536.png	"Antp"	0.19674991476187467
insitu10026.png	"CG6897"	5880	insitu18567.png	"Max"	0.42456674015032897
insitu10026.png	"CG6897"	5880	insitu18584.png	"CG3957"	0.7530553062669068
insitu10026.png	"CG6897"	5880	insitu18593.png	"exd"	0.7408254993695413
insitu10026.png	"CG6897"	5880	insitu18619.png	"CG15011"	0.6137361131984554
insitu10026.png	"CG6897"	5880	insitu18630.png	"CG1621"	0.11431073521712469
insitu10026.png	"CG6897"	5880	insitu18631.png	"CG1621"	0.2582614535613876
insitu10026.png	"CG6897"	5880	insitu18652.png	"CG10191"	0.6966380812132188
insitu10026.png	"CG6897"	5880	insitu18663.png	"CG10984"	0.6663482925874252
insitu10026.png	"CG6897"	5880	insitu18672.png	"Sry-beta"	0.6550048304826311
insitu10026.png	"CG6897"	5880	insitu18691.png	"Bap60"	0.7507649639553986
insitu10026.png	"CG6897"	5880	insitu18705.png	"Adf1"	0.6690578440876315
insitu10026.png	"CG6897"	5880	insitu18706.png	"Adf1"	0.6456516306221656
insitu10026.png	"CG6897"	5880	insitu18724.png	"CG4532"	0.775904298744452
insitu10026.png	"CG6897"	5880	insitu18740.png	"CG4532"	0.775904298744452
insitu10026.png	"CG6897"	5880	insitu18756.png	"CG3732"	0.665486264721917
insitu10026.png	"CG6897"	5880	insitu18767.png	"CG3941"	0.7529726890485687
insitu10026.png	"CG6897"	5880	insitu18809.png	"CG11696"	0.3254031385079478
insitu10026.png	"CG6897"	5880	insitu18810.png	"CG11696"	0.494024576118071
insitu10026.png	"CG6897"	5880	insitu18811.png	"CG11696"	0.5310552285303111
insitu10026.png	"CG6897"	5880	insitu18846.png	"Dl"	0.644674553163029
insitu10026.png	"CG6897"	5880	insitu18847.png	"Dl"	0.704675573533253
insitu10026.png	"CG6897"	5880	insitu18925.png	"CG17390"	-0.15697974013078425
